PassengerId,Survived_pred,Survived_prob
980,1,0.6413993909548532
981,0,0.30153553689748835
982,1,0.5847420713462812
983,0,0.08933973131446649
984,1,0.8885487693005483
985,0,0.0893421472513619
986,0,0.48866090582361293
987,0,0.09565831993282022
988,1,0.7051493404229706
989,0,0.08731995770592779
990,1,0.5967197933028068
991,0,0.0796443901166835
992,1,0.9300719579718427
993,0,0.18737685721264624
994,0,0.1266071361404063
995,0,0.09350880203586516
996,1,0.7381462282106157
997,0,0.08946939658631715
998,0,0.1473427080309902
999,0,0.1266071361404063
1000,0,0.08934796770493487
1001,0,0.3348817659910759
1002,0,0.21829314927734736
1003,1,0.6414001161732112
1004,1,0.9405272161426653
1005,1,0.6942007761603621
1006,1,0.8263110929009798
1007,0,0.1785883915315242
1008,0,0.14457555135382122
1009,1,0.6741315405908086
1010,1,0.5628867241588783
1011,1,0.7301524600290704
1012,1,0.8054906156905345
1013,0,0.1266071361404063
1014,1,0.9420695451957883
1015,0,0.08933511923491766
1016,0,0.1266071361404063
1017,1,0.6149110281917609
1018,0,0.10237334952109067
1019,1,0.6417842617525605
1020,0,0.1364571100880316
1021,0,0.09785414056933914
1022,0,0.0815036893094096
1023,0,0.45540806963425845
1024,1,0.5480825636493867
1025,0,0.14457555135382122
1026,0,0.06307998324276963
1027,0,0.09785227414010855
1028,0,0.14930504206678502
1029,0,0.19101159971100026
1030,1,0.5784808885938753
1031,0,0.06794546411713788
1032,1,0.6563389430224338
1033,1,0.850187022149925
1034,0,0.42185367570691157
1035,0,0.18358507631444565
1036,0,0.26579578091684314
1037,0,0.08348463204722678
1038,0,0.4110537203459135
1039,0,0.1023758718952172
1040,0,0.33969044479051624
1041,0,0.1761805067359144
1042,1,0.9583356830554477
1043,0,0.1445950271070602
1044,0,0.04161785088682763
1045,0,0.4976751894641696
1046,0,0.12535262560972357
1047,0,0.09784937446980906
1048,1,0.9178184629990833
1049,1,0.5784757331476753
1050,0,0.39006529900736253
1051,1,0.560172411636008
1052,1,0.6413989761892687
1053,0,0.22274047178541637
1054,1,0.744471998618233
1055,0,0.08933292308203658
1056,0,0.1394417580348168
1057,1,0.5603918847820685
1058,0,0.4872594728380694
1059,0,0.11225992368318494
1060,1,0.9162355322675859
1061,1,0.5846126053967142
1062,0,0.08933775468265054
1063,0,0.1477181016399664
1064,0,0.10014922745876796
1065,0,0.14458612432192086
1066,0,0.06783946167742494
1067,1,0.7938327267777782
1068,1,0.7724939495479676
1069,0,0.4499104235081516
1070,1,0.8687525550310775
1071,1,0.8873256909903574
1072,0,0.17597685768221272
1073,1,0.5569127668272463
1074,1,0.90411914278098
1075,0,0.1266071361404063
1076,1,0.9238306597525038
1077,0,0.14252050020456852
1078,1,0.7677496325384027
1079,0,0.11449715101868567
1080,1,0.5492613240481519
1081,0,0.14248091630185794
1082,0,0.1620792562587694
1083,0,0.3396771238149238
1084,0,0.12933344344207948
1085,0,0.1265787570734504
1086,0,0.2709981739035903
1087,0,0.07964284035025852
1088,1,0.7334607409840607
1089,1,0.6087367544513405
1090,0,0.202874657047554
1091,1,0.5476183742125151
1092,1,0.6415918491556292
1093,0,0.16430750902783528
1094,1,0.5074832918305341
1095,1,0.8209024483513417
1096,0,0.19487778795067615
1097,0,0.46986436533385967
1098,1,0.6000685177101527
1099,0,0.19884600135239955
1100,1,0.9445795440391679
1101,0,0.09565925405515893
1102,0,0.08162077502282539
1103,0,0.08933336230871737
1104,0,0.2295193392877132
1105,1,0.5541195447848453
1106,0,0.48501119986981184
1107,0,0.39047513494783226
1108,1,0.6414025997928257
1109,0,0.20139355871358058
1110,1,0.9190087146639971
1111,0,0.0893421472513619
1112,1,0.819514063263088
1113,0,0.10470546579372508
1114,1,0.8822836080253462
1115,0,0.10470289271730088
1116,1,0.8538050334137004
1117,1,0.6760976071125833
1118,0,0.10008984215864947
1119,1,0.6413993909548532
1120,0,0.06694022591818263
1121,0,0.15519287275086413
1122,0,0.2429362638816183
1123,1,0.8832690502659793
1124,0,0.10468973466281477
1125,0,0.12660867883218702
1126,1,0.5587433172513099
1127,0,0.1070797248812338
1128,0,0.4121658573439763
1129,0,0.17123225120012947
1130,1,0.7807565531799401
1131,1,0.8894371579013381
1132,1,0.8474311460524001
1133,1,0.644338634532807
1134,1,0.5083478422585448
1135,0,0.08934071964516559
1136,0,0.08947753378952765
1137,0,0.3967068690400258
1138,1,0.7632441989187299
1139,0,0.13670541978027154
1140,1,0.7301524600290704
1141,1,0.6760788881212528
1142,1,0.8455821382016885
1143,0,0.10708045585376758
1144,1,0.6190271978071396
1145,0,0.0978662950599439
1146,0,0.08058074572133787
1147,0,0.08933775468265054
1148,0,0.1266071361404063
1149,0,0.0893421472513619
1150,1,0.7764299647706293
1151,0,0.1047026821769335
1152,0,0.07350704833909108
1153,0,0.10470348385186935
1154,1,0.7300886289461017
1155,1,0.7045715158423748
1156,0,0.26898035214178884
1157,0,0.08934079256239888
1158,0,0.3390476946880682
1159,0,0.08933775468265054
1160,1,0.5476167023148516
1161,0,0.11450385678437859
1162,1,0.5004741970154297
1163,0,0.1266071361404063
1164,1,0.9536139350767324
1165,1,0.6415918491556292
1166,0,0.14458606823020914
1167,1,0.7722898789619864
1168,0,0.1833343519514126
1169,0,0.14265251277308824
1170,0,0.17610215825935802
1171,0,0.20696384862637385
1172,1,0.5784970157091285
1173,0,0.16285595952896356
1174,1,0.6413993909548532
1175,1,0.7707895507582329
1176,1,0.6995027499929743
1177,0,0.0742908922214624
1178,0,0.08933511923491766
1179,1,0.5026897814378475
1180,0,0.22993312220460838
1181,0,0.0893421472513619
1182,0,0.34000658958553015
1183,1,0.6297533534722161
1184,0,0.14458612432192086
1185,0,0.39864784237732886
1186,0,0.0743076025163157
1187,0,0.09350990772205955
1188,1,0.9041248670887913
1189,0,0.14477921359195722
1190,0,0.32897478358772386
1191,0,0.08731934843490498
1192,0,0.08150146636528696
1193,0,0.4273392524153639
1194,0,0.13362641008815304
1195,0,0.09785997932332238
1196,1,0.6413993909548532
1197,1,0.8195831112877346
1198,0,0.23042940520955582
1199,0,0.162517354348481
1200,0,0.31732456032288503
1201,0,0.4415233835827522
1202,0,0.11198352633321809
1203,0,0.16422568927913359
1204,0,0.08933797430646008
1205,1,0.5879634574248445
1206,1,0.9130328306321801
1207,1,0.7021442261343969
1208,0,0.43376786569693615
1209,0,0.2195950297237981
1210,0,0.09140360040083341
1211,0,0.20733627620249245
1212,0,0.09350880203586516
1213,0,0.24353564457434554
1214,0,0.41384728497313894
1215,0,0.31213246368828323
1216,1,0.8308876085206253
1217,0,0.10008258871709506
1218,1,0.9236036487309445
1219,0,0.36199932594400464
1220,0,0.17985304395391666
1221,0,0.21115859638527404
1222,1,0.6270723419601688
1223,1,0.5430609704355975
1224,0,0.14458606823020914
1225,1,0.7234898742524545
1226,0,0.0914039734576738
1227,1,0.5679976953945023
1228,0,0.16881569944704772
1229,0,0.11366915248361277
1230,0,0.19523382108149542
1231,0,0.14458612432192086
1232,0,0.2239265664065082
1233,0,0.08149988366274451
1234,0,0.08988392066377039
1235,1,0.9044962642516262
1236,0,0.08939882885349339
1237,1,0.6206221270936669
1238,0,0.1910115997110003
1239,1,0.6187014912988601
1240,0,0.19889761244502255
1241,1,0.7200396866891845
1242,1,0.9267938828327725
1243,0,0.19487778795067615
1244,0,0.22511099880088895
1245,0,0.11762550395576153
1246,1,0.7090761337647037
1247,0,0.34346550971043294
1248,1,0.8544277630191215
1249,0,0.08934064672798596
1250,0,0.1266071361404063
1251,1,0.5353553412013206
1252,0,0.12172262145883626
1253,1,0.8410620490353028
1254,1,0.7200396866891845
1255,0,0.09141084924805878
1256,1,0.9658799911603498
1257,1,0.5492613240481519
1258,0,0.14468269698088038
1259,1,0.5854180536595517
1260,1,0.8775040483709491
1261,0,0.27396814485448934
1262,0,0.21113161799893748
1263,1,0.9477236602290754
1264,0,0.348509549489756
1265,0,0.1306491768011569
1266,1,0.8886018408336391
1267,1,0.8798405398899006
1268,1,0.584604738734562
1269,0,0.21113161799893748
1270,0,0.3163078891708282
1271,0,0.14907193277280797
1272,0,0.1266071361404063
1273,0,0.13226432147525619
1274,1,0.5477892364803003
1275,1,0.6029579668539155
1276,0,0.1833727521599841
1277,1,0.7549338772731647
1278,0,0.09785151918898576
1279,0,0.09783482028312147
1280,0,0.1473417475654003
1281,0,0.1457773875962736
1282,1,0.5092667224816501
1283,1,0.8630904682966756
1284,0,0.12522082876042168
1285,0,0.1223032224315266
1286,0,0.08744137222534498
1287,1,0.9353352066182871
1288,0,0.13812455822805197
1289,1,0.9495355108145626
1290,0,0.10237314312942133
1291,0,0.11851220849749639
1292,1,0.9214622403366112
1293,0,0.14883424258459185
1294,1,0.9273231264145327
1295,0,0.40459221828531583
1296,1,0.5180077621218657
1297,0,0.45520292472113405
1298,0,0.202874657047554
1299,0,0.4790658380454277
1300,1,0.6413986657358485
1301,1,0.6940531337481356
1302,1,0.6413993909548532
1303,1,0.9068146123677625
1304,1,0.5476093459523668
1305,0,0.0893421472513619
1306,1,0.9366694958703128
1307,0,0.07008926231181885
1308,0,0.0893421472513619
1309,0,0.14478829338750876
