id,Machine Failure Pred,Machine Failure Prob
136591,0,0.0037164680320977586
136592,0,0.009632647292257027
136593,0,0.0057628432436858034
136594,0,0.0006444717991755625
136595,0,0.0016468598620673614
136596,0,0.0012887365655646437
136597,0,0.0015858403117434037
136598,0,0.005398259525098975
136599,0,0.00253705653294209
136600,0,0.0020623664492968818
136601,0,0.004633649016505029
136602,0,0.006658728446312718
136603,0,0.0027742577431585894
136604,0,0.0012160373689928303
136605,0,0.006258255219364557
136606,0,0.00253062852778347
136607,0,0.0035272574624968652
136608,0,0.0028841354497842068
136609,0,0.005083802114456923
136610,0,0.005088909316622626
136611,0,0.0012469547362599306
136612,0,0.0021198200919756703
136613,0,0.003039743023942795
136614,0,0.0009743401208750512
136615,0,0.0008137202407003747
136616,0,0.001528241757793511
136617,0,0.009614001010039374
136618,0,0.0018498549925995323
136619,0,0.0018317069070197573
136620,0,0.0017649199783233234
136621,0,0.002646274600043999
136622,0,0.001691552831100012
136623,0,0.0010881396239795721
136624,0,0.001652923067057342
136625,0,0.003922571141229376
136626,0,0.00042203301774495616
136627,0,0.003539057637148651
136628,0,0.0029806098107852137
136629,0,0.0004898507977977417
136630,0,0.0012345773398339532
136631,0,0.0065738273342355455
136632,0,0.003962901432596001
136633,0,0.001727865823613041
136634,0,0.0017515464268631033
136635,0,0.012222251301041055
136636,0,0.012779245698508171
136637,0,0.0035060534973328393
136638,1,0.9950847879386318
136639,0,0.004869975021640788
136640,0,0.01205173547977303
136641,0,0.002044487021562225
136642,0,0.002073144965723368
136643,0,0.03615224867440903
136644,0,0.0010784083566588137
136645,0,0.0011531513260461782
136646,0,0.0008337511149121202
136647,0,0.010658614409256927
136648,0,0.017982529756375418
136649,0,0.002057242561347115
136650,0,0.00508153905999975
136651,0,0.0010599160243341247
136652,1,0.9879784266714826
136653,0,0.0016819578551994067
136654,0,0.001813900780887667
136655,0,0.00554423063020044
136656,0,0.0045307758207487545
136657,0,0.004220972827821568
136658,0,0.0017814096051802586
136659,0,0.0023620726184787355
136660,0,0.0017877061327054439
136661,0,0.004292316262876181
136662,0,0.01152442189449705
136663,0,0.0026874237726834727
136664,0,0.017156853269298656
136665,0,0.001662284040914541
136666,0,0.0004741001962178374
136667,0,0.016884480775794637
136668,0,0.003482231136427013
136669,0,0.002670619997499112
136670,0,0.004855265647800209
136671,0,0.001983303786832615
136672,0,0.0021394063121475907
136673,0,0.0014767394990219675
136674,0,0.0007320809074191652
136675,0,0.0029939722041376574
136676,0,0.0030215830069050174
136677,0,0.0029273350291607225
136678,0,0.001413654131711464
136679,0,0.001903245627920354
136680,0,0.005848016976480023
136681,0,0.0019363584022663249
136682,0,0.0019655041064094753
136683,0,0.0019806826016970894
136684,0,0.004717684471933171
136685,0,0.01257852988843001
136686,0,0.0028583944435968097
136687,0,0.004540813064940485
136688,0,0.0058226204584656376
136689,0,0.006617882426546147
136690,0,0.003076111738008052
136691,0,0.013540115909054797
136692,0,0.002944221461399965
136693,0,0.000802503879064575
136694,0,0.0010067007547514128
136695,0,0.0019550008119028975
136696,0,0.006012785987674673
136697,0,0.0005964900251552484
136698,0,0.006364591386664072
136699,0,0.004167017894822339
136700,0,0.0014738960335787588
136701,0,0.002441252905656864
136702,0,0.0013719198563481715
136703,0,0.009050398988738816
136704,0,0.0007213162213435905
136705,0,0.0007592929770869933
136706,0,0.0015953196995522824
136707,0,0.003534976639631901
136708,0,0.010847034425578106
136709,0,0.00022123404268287533
136710,0,0.002172982590479
136711,0,0.0038471633379297205
136712,0,0.0005057773653126223
136713,0,0.0022242623567650358
136714,0,0.010961769047152509
136715,0,0.00643840939425221
136716,0,0.0017915509982512057
136717,0,0.005149576558700396
136718,0,0.015340894291916464
136719,0,0.0027100953519563456
136720,0,0.00023122462245508512
136721,0,0.0020013825233894905
136722,0,0.001295141121371202
136723,0,0.0019909452073566957
136724,0,0.002148136905744127
136725,0,0.0027970571541986343
136726,0,0.0014478115741912078
136727,0,0.0016129067714925227
136728,0,0.0010523381319924583
136729,0,0.0031974679816780347
136730,0,0.0009245438518063908
136731,0,0.00965119057546847
136732,0,0.002579645452175538
136733,0,0.001912067366783098
136734,0,0.0019998705501756324
136735,0,0.0014320114170426573
136736,0,0.002936166938017071
136737,0,0.0012933702922807327
136738,0,0.001994704031757366
136739,0,0.006730443561327292
136740,0,0.002272796090015604
136741,0,0.01984132215277764
136742,0,0.0030511092398660443
136743,0,0.0028245243834252726
136744,0,0.002336586204433058
136745,0,0.006090437564144325
136746,0,0.0024243521806231404
136747,0,0.001981525411204196
136748,0,0.001094653125633268
136749,0,0.0008531819948253917
136750,0,0.003511976287104095
136751,0,0.002188412733409073
136752,0,0.0009664648394954879
136753,0,0.014389371292470825
136754,0,0.0025373927056231444
136755,0,0.01018611802294393
136756,0,0.001111520333069265
136757,0,0.008686515260829671
136758,0,0.0019016028822924037
136759,0,0.0020930091846733706
136760,0,0.001571498123204984
136761,0,0.0010996100937869307
136762,0,0.024282897381854684
136763,0,0.0030499940117737516
136764,0,0.0018163127349983329
136765,0,0.0033755409018391904
136766,0,0.0035543657461354675
136767,0,0.007259093727108409
136768,0,0.001498173911150139
136769,0,0.0021096164727238396
136770,0,0.0021283869340467704
136771,0,0.004032084498611995
136772,0,0.014079780668279673
136773,0,0.0011905871173231548
136774,0,0.0015591266388368982
136775,0,0.01023444795922314
136776,0,0.0006521860473588478
136777,0,0.0017622697672634612
136778,0,0.0029211823189686163
136779,0,0.0023064986617042822
136780,0,0.0007426413998558944
136781,0,0.0056451823581189255
136782,0,0.002114229842015781
136783,0,0.00042096015179768825
136784,0,0.0013121151486012578
136785,0,0.0038806365013909837
136786,0,0.0027478289475025086
136787,0,0.004747938830587631
136788,0,0.010829806725099068
136789,0,0.0022326959819772866
136790,0,0.0008459666295455789
136791,0,0.0025273512255227066
136792,0,0.004979680348424822
136793,0,0.001385298620886961
136794,0,0.005383996139811559
136795,0,0.0037965863314722123
136796,0,0.0033045876739235275
136797,0,0.00340101274565262
136798,0,0.005080610078882974
136799,0,0.003289165156297278
136800,0,0.002216438781605861
136801,0,0.001714501577850226
136802,0,0.002694269574799832
136803,0,0.0017138923592920719
136804,0,0.001704390117138123
136805,0,0.0033860798662284477
136806,0,0.0008316147064781308
136807,0,0.0021128083199739582
136808,0,0.002315781294524201
136809,0,0.001010458821466704
136810,0,0.0058925894997420205
136811,0,0.00712643613461583
136812,0,0.0006866699544108109
136813,0,0.017915236366564384
136814,0,0.003145444813013007
136815,0,0.0007216234224011455
136816,0,0.001008326767218325
136817,0,0.0012808284725568625
136818,0,0.005284769116519197
136819,0,0.0008392453632939453
136820,0,0.0010112346734818943
136821,0,0.0011607293354815322
136822,0,0.012485985473524563
136823,0,0.0017464004535739004
136824,0,0.0007632111706304457
136825,0,0.001816926984317594
136826,1,0.9961707404345522
136827,0,0.0004711064802900133
136828,0,0.0012709481651627815
136829,0,0.004187239484052951
136830,0,0.002802628573809639
136831,0,0.0011936743806695903
136832,0,0.002567562919141536
136833,0,0.000986696589462765
136834,1,0.9978515898225305
136835,0,0.0025710738542656804
136836,0,0.002373464785286612
136837,0,0.0019318008534107778
136838,0,0.0019971785665934085
136839,0,0.0008342133685905175
136840,0,0.0028002879993816476
136841,0,0.00505105638490173
136842,0,0.0028022765887509944
136843,0,0.00147419235830286
136844,0,0.003654247676767672
136845,0,0.0026119167324827595
136846,0,0.001971669607091283
136847,0,0.0008358625315107766
136848,0,0.001720465155761797
136849,0,0.00262717228650513
136850,0,0.003220718275248203
136851,0,0.0017766374252008346
136852,0,0.004182413813095625
136853,0,0.004960551437371373
136854,0,0.002011696414182272
136855,0,0.0037659140369857135
136856,0,0.019690551595266722
136857,0,0.0038619285469235283
136858,0,0.002336041144934099
136859,0,0.0010784446267496663
136860,0,0.001599187097847172
136861,0,0.0009877989183818305
136862,0,0.005446402066643476
136863,0,0.0007193037266129056
136864,0,0.00046885460633924384
136865,0,0.0030885385615555183
136866,0,0.003121755838577295
136867,0,0.007708932985201719
136868,0,0.0013556001144625868
136869,0,0.0026306442098269736
136870,0,0.0032986570288644538
136871,0,0.0010165268842612899
136872,0,0.0033651461547223255
136873,0,0.0009846181750675274
136874,0,0.0006388838143553567
136875,0,0.0015478193080097017
136876,0,0.001190868854309699
136877,0,0.0036399017457646307
136878,0,0.000470701366394317
136879,0,0.005715829172135031
136880,0,0.00328280551226955
136881,0,0.002892162268814213
136882,0,0.0008841931734099692
136883,0,0.0010679480784934524
136884,0,0.001990253970016985
136885,0,0.016129609883096467
136886,0,0.0012089474296881398
136887,0,0.0018441360648814456
136888,0,0.00516815925788345
136889,0,0.002863019333624462
136890,0,0.002369917170392614
136891,0,0.0025192345802194363
136892,0,0.0016792079483442083
136893,0,0.002363984569303684
136894,0,0.0007407876696140384
136895,0,0.0018698808261974585
136896,0,0.001170625697851916
136897,0,0.0050447167364176
136898,0,0.002172517514369125
136899,0,0.0018330683393774473
136900,0,0.0017319619968799939
136901,0,0.002077334207437448
136902,0,0.0017132704512555833
136903,0,0.0007424945204197758
136904,0,0.0030587759857856546
136905,0,0.002020820571287618
136906,0,0.0009060471863032391
136907,0,0.0023173905986468906
136908,0,0.0014234585506967539
136909,0,0.0019521280067976816
136910,0,0.003484149323756994
136911,0,0.004418634214065142
136912,0,0.006967941392020982
136913,0,0.007085411517520783
136914,0,0.0012578794095252715
136915,0,0.0031565925748879946
136916,0,0.0011895992716700016
136917,0,0.002426850909911796
136918,0,0.0010406229356964359
136919,0,0.0025314723228776095
136920,0,0.0012133962295615285
136921,0,0.00860623308235694
136922,0,0.0015495355549582216
136923,0,0.0012445661867383586
136924,0,0.0011713420571978189
136925,0,0.000529227713103874
136926,0,0.0007521032725693407
136927,0,0.0018282538609712443
136928,0,0.0021207131137274274
136929,0,0.003350986800844572
136930,0,0.002519173886785143
136931,0,0.01091957987186965
136932,0,0.006296924746080304
136933,0,0.0017432136609560867
136934,0,0.003323440650832538
136935,0,0.0013536315233181981
136936,0,0.005381465149618622
136937,0,0.0009072128118453797
136938,0,0.0011245774512825628
136939,0,0.0012089698550267688
136940,0,0.001970120632940533
136941,0,0.012959578720203313
136942,0,0.0014545288983576462
136943,0,0.0016696419649463287
136944,0,0.06716885867339555
136945,0,0.007314292650122695
136946,0,0.004734276652140825
136947,0,0.003477198276080189
136948,0,0.0008381226607533875
136949,0,0.004152806186764555
136950,0,0.0018785818846790718
136951,0,0.0026301779352883633
136952,0,0.0008911855024601883
136953,0,0.0022157297704790643
136954,0,0.00044163890706367114
136955,0,0.0015107215783189219
136956,0,0.001191159359891403
136957,0,0.0022714136708901532
136958,0,0.002889858705017173
136959,0,0.002388295816614407
136960,1,0.9950399350599947
136961,0,0.006639224846760191
136962,0,0.002293919805391846
136963,0,0.0075497135497517255
136964,0,0.00436124331006886
136965,0,0.010598740652000399
136966,0,0.010676322973820472
136967,0,0.002393816428985818
136968,0,0.010434693397611185
136969,0,0.0006846519352678672
136970,0,0.0056832237707563965
136971,0,0.004378196029950155
136972,0,0.0037907313897988515
136973,0,0.004826934449274995
136974,0,0.0005731827545093827
136975,0,0.006890716106572564
136976,0,0.0015190969774605398
136977,0,0.003740508666458782
136978,0,0.0019734698808530466
136979,0,0.001127496651828131
136980,0,0.0007635244696426748
136981,0,0.0012507350531268662
136982,0,0.0028143241018457866
136983,0,0.0013445454848673866
136984,0,0.0018612161133623282
136985,0,0.011910697994189338
136986,0,0.0020040140307047154
136987,0,0.00505407980467882
136988,0,0.0024046781325655154
136989,0,0.002962096713201433
136990,0,0.000563200922786406
136991,0,0.001819966089691499
136992,0,0.0008075138054406287
136993,0,0.001144104495913056
136994,0,0.005757844852220258
136995,0,0.014875455553655133
136996,0,0.0024583806689014455
136997,0,0.00466642080862285
136998,0,0.0030407742984694328
136999,0,0.002926714316628918
137000,0,0.018314819088721398
137001,0,0.0017700774370833082
137002,0,0.00312161885582309
137003,0,0.0029318601391234
137004,0,0.039175746606959154
137005,1,0.999530039482185
137006,0,0.0005025248683929476
137007,0,0.0017752984270923775
137008,0,0.003537631382765415
137009,0,0.010126749689187276
137010,0,0.005396026132377203
137011,0,0.004259158995018507
137012,0,0.01371323015089458
137013,0,0.004742310370951564
137014,0,0.0009274844738497788
137015,0,0.008612363324778662
137016,0,0.004682746627604968
137017,0,0.0011789845814380287
137018,0,0.0018701731330696028
137019,0,0.0015184513950917047
137020,0,0.03006893007725413
137021,0,0.008850072459149259
137022,0,0.0008736020313087643
137023,0,0.001517530508966655
137024,0,0.0026907935097177514
137025,0,0.0009640225399866754
137026,0,0.01257071449682979
137027,0,0.002815628053379334
137028,0,0.0015917021667765435
137029,0,0.0010895323797176122
137030,0,0.007870056585170798
137031,0,0.006740427033307964
137032,0,0.004263914971397655
137033,0,0.004540254871235074
137034,0,0.005108880063820236
137035,0,0.012861643902068187
137036,0,0.004142425944500418
137037,1,0.9928684166140515
137038,0,0.004175447686448167
137039,0,0.0014919624531907077
137040,0,0.001075651591676552
137041,0,0.00798295237417257
137042,0,0.0007662239251742358
137043,0,0.00233875225204334
137044,0,0.001303732010651145
137045,0,0.0012350385863807056
137046,0,0.0013728869417199262
137047,0,0.002136759791046006
137048,0,0.0043539102849048245
137049,0,0.006164662713944384
137050,0,0.0006713244954219207
137051,0,0.002901250198666109
137052,0,0.0075840945715596
137053,0,0.0023494695301627716
137054,0,0.0015143546508931528
137055,0,0.002719253398714746
137056,0,0.0012616785142034303
137057,0,0.0012642269286762698
137058,0,0.0022802099721715885
137059,0,0.0064051274115766565
137060,0,0.0008293722956435398
137061,0,0.0012007357595973432
137062,0,0.008861484074944005
137063,0,0.004542477505647334
137064,0,0.004666347176526549
137065,0,0.011211301395624224
137066,0,0.004818147331188219
137067,0,0.0013388973286424112
137068,0,0.001909090024824853
137069,0,0.0027409390336622344
137070,0,0.0031825258591092476
137071,0,0.0021136182507728468
137072,0,0.0008938347924482517
137073,0,0.0020460620905108254
137074,0,0.005865833972387508
137075,0,0.0032997293353776835
137076,0,0.000745833267643619
137077,0,0.0023911012117989734
137078,0,0.001813344597755336
137079,0,0.00399956205307427
137080,0,0.004204762485759769
137081,0,0.004334954293437526
137082,0,0.0014817525414229807
137083,0,0.00040479841695671573
137084,0,0.0022567056919420175
137085,0,0.00563677264514226
137086,0,0.005622868467283651
137087,0,0.0014721042855043512
137088,0,0.011511300601609119
137089,0,0.0015262984755798703
137090,0,0.0024218851676759945
137091,0,0.0008678276995863483
137092,0,0.008686550912650559
137093,0,0.006174196441026142
137094,0,0.012737137155336939
137095,0,0.0038050067827903383
137096,0,0.0010464406321905434
137097,0,0.008239148514555835
137098,0,0.005411234524265298
137099,0,0.0032295977129772465
137100,0,0.0013278272637436922
137101,0,0.002714639574729135
137102,0,0.005358336443005483
137103,0,0.009495765134724157
137104,0,0.0006424697259489378
137105,0,0.001251306308814942
137106,0,0.020926971035746974
137107,0,0.0024193232956664207
137108,0,0.0015033118265945608
137109,0,0.0018548386914605463
137110,0,0.009836959214546302
137111,0,0.017222172247594765
137112,1,0.9833379199211031
137113,0,0.014332435863240997
137114,0,0.0010050799168268493
137115,0,0.0006708717425257121
137116,0,0.0052630148315721634
137117,0,0.0010848402789334379
137118,0,0.0024440998653754834
137119,0,0.010491149263632656
137120,0,0.0017590911951158323
137121,0,0.0010557550284267876
137122,0,0.004878165996052004
137123,0,0.002059766767454179
137124,0,0.013110088678234296
137125,0,0.0009056544802571651
137126,0,0.0007464507839238251
137127,0,0.00383211991176196
137128,0,0.001264288488569665
137129,0,0.0018529916670000644
137130,0,0.0017089190891805997
137131,0,0.0026479153067804056
137132,0,0.0017785317458211241
137133,0,0.0014477894676328848
137134,0,0.012268992459264775
137135,0,0.005611315256695985
137136,0,0.0008813815417309885
137137,0,0.0008706792320071534
137138,0,0.003104657434753719
137139,0,0.0010882746769837874
137140,0,0.008521181409203668
137141,0,0.0017092233720530348
137142,0,0.002388566828698114
137143,0,0.001893506662708722
137144,0,0.0015764972742354944
137145,0,0.0008261280021530113
137146,0,0.0028146929430589033
137147,0,0.0006067428950646135
137148,0,0.007166499681046304
137149,0,0.0023167710347088287
137150,0,0.005301217627883195
137151,0,0.0013523929321023185
137152,0,0.0036060254793632072
137153,0,0.018677634954750097
137154,0,0.0039000528034449653
137155,0,0.002885951585453892
137156,0,0.006816890328960853
137157,0,0.0037023201674908236
137158,0,0.0012466385320468708
137159,0,0.0029667707437945135
137160,0,0.0029351509158233643
137161,0,0.0020714900888237566
137162,0,0.0031161883144474275
137163,0,0.0006491675130239601
137164,0,0.002421678419525194
137165,0,0.0033827320575614845
137166,0,0.0025010498146246555
137167,0,0.004122203624577577
137168,0,0.00288158324830516
137169,0,0.003868273947675343
137170,0,0.0015763998135122762
137171,0,0.0023398088094737602
137172,0,0.0011556297846645682
137173,0,0.0036006546908564116
137174,0,0.0004593599194626776
137175,0,0.004164105483215885
137176,0,0.0017382416170613816
137177,0,0.004646336963401344
137178,0,0.0016668287269546187
137179,0,0.003062572933961753
137180,0,0.0009975616870251222
137181,0,0.003010984661299647
137182,0,0.009519354979928793
137183,0,0.0020789130811326366
137184,0,0.0022082192901876825
137185,0,0.004190118882175232
137186,0,0.002500926949859012
137187,0,0.0009986461853966123
137188,0,0.008684807140381704
137189,0,0.008808061437643119
137190,0,0.0014210117647407959
137191,0,0.0019652065005389355
137192,0,0.44295340340497036
137193,0,0.0013233210293044774
137194,0,0.0016226520068995036
137195,0,0.014688245124806773
137196,0,0.005099056129404179
137197,0,0.0026470204280753147
137198,0,0.007934037949119486
137199,0,0.0006779949493113983
137200,0,0.0013149496937457693
137201,0,0.005731015012818513
137202,0,0.004606027011626923
137203,0,0.0013728793530921233
137204,0,0.0005571500149511865
137205,0,0.0020712397708853108
137206,0,0.0010967332016991323
137207,0,0.006423651519346953
137208,0,0.0063757205280391025
137209,0,0.001048715976716932
137210,0,0.002535060486038559
137211,0,0.0022363395964486816
137212,0,0.005645169227922498
137213,0,0.0019615235668782936
137214,0,0.0011861063404787291
137215,0,0.004665888337542757
137216,0,0.006298972697570506
137217,0,0.0029946619357580774
137218,0,0.005962808213905442
137219,0,0.0017719765527058967
137220,0,0.00498606249959338
137221,0,0.004335546498084352
137222,0,0.006120822853508169
137223,0,0.0016921750092527088
137224,0,0.002804075033963886
137225,0,0.0006407688944322931
137226,0,0.001504598656870791
137227,0,0.0018666661558991
137228,0,0.008849752013048743
137229,0,0.002925051916188561
137230,0,0.0007611030722015422
137231,0,0.0052846620219818025
137232,0,0.001266064763034756
137233,0,0.0031434360830946964
137234,0,0.001140356325692422
137235,0,0.0014489707296698308
137236,0,0.0012269766271501576
137237,0,0.0010121909525740728
137238,0,0.0013618030063175617
137239,0,0.003097474826477907
137240,0,0.0011317663626927794
137241,0,0.008280721240324515
137242,0,0.008517495631477414
137243,0,0.003534609353222594
137244,0,0.008256868780709269
137245,0,0.011065671113880135
137246,0,0.004527135152944827
137247,0,0.0009308660706340136
137248,0,0.0018277832463366604
137249,0,0.009783606467031178
137250,0,0.002345631611790469
137251,0,0.0037215920383483034
137252,0,0.0022844767280615413
137253,0,0.0015374184541079566
137254,0,0.0006883673307494047
137255,0,0.006599229184454538
137256,0,0.006574117681547365
137257,0,0.0013848756846114336
137258,0,0.0008355987282394655
137259,0,0.0010500666434493434
137260,0,0.005009382297580832
137261,0,0.0031684026897547883
137262,0,0.003528874856760033
137263,0,0.007268667695371965
137264,0,0.012536854023180078
137265,0,0.008040838248723254
137266,0,0.0014474061501879541
137267,0,0.0005628737363693467
137268,0,0.000712277237170807
137269,0,0.001416677832475943
137270,0,0.0011250444483977254
137271,0,0.0010800093965729336
137272,0,0.019380450538518133
137273,0,0.0009265946316379109
137274,0,0.0013284515090958616
137275,0,0.002052998652898577
137276,0,0.0009459853097731992
137277,0,0.00468962640986296
137278,0,0.0019139436321643295
137279,0,0.007100068415065881
137280,0,0.0004512259328876422
137281,0,0.0024092779271932476
137282,0,0.0022377389888704885
137283,0,0.006613007008476385
137284,0,0.0018067852107871247
137285,0,0.002023209680264184
137286,0,0.0040134542792320555
137287,0,0.002308677698099112
137288,0,0.008454835039702567
137289,0,0.0013728414218724672
137290,0,0.001781836834573557
137291,0,0.0010478161024929749
137292,0,0.002830442575596536
137293,0,0.003362876595594192
137294,0,0.0025397279326413278
137295,0,0.0016253746029403122
137296,0,0.004108758759389707
137297,0,0.004332344940597115
137298,0,0.004924381668520466
137299,0,0.0011992777486316858
137300,0,0.006579659309964644
137301,0,0.0017433159326744891
137302,0,0.0007816069453438224
137303,0,0.0044961047608637235
137304,0,0.00564946927268781
137305,0,0.017048091448257682
137306,0,0.005529497854844535
137307,0,0.0020070244287227544
137308,0,0.0030327012855267095
137309,0,0.0015203528668833828
137310,0,0.002829564687334217
137311,0,0.0041216691521488
137312,0,0.00959252781178366
137313,0,0.0013772394192596456
137314,0,0.0013517965557202957
137315,0,0.0030901576573286564
137316,0,0.0007588228780451807
137317,0,0.0014343245474612346
137318,0,0.0022127871770296157
137319,0,0.0034143157387568116
137320,0,0.0026530471783852015
137321,0,0.0009158508333150857
137322,0,0.001956123298968437
137323,0,0.008277950670567883
137324,0,0.007919380845416352
137325,0,0.011175474906138006
137326,0,0.0006588113817145592
137327,0,0.0031817535441430187
137328,0,0.006735679239927149
137329,0,0.001745071061407171
137330,0,0.0078097928838908185
137331,0,0.0064293918535737755
137332,0,0.0013390728758800585
137333,0,0.004083639576011542
137334,0,0.003455731506343148
137335,0,0.002454727337063148
137336,0,0.0154705192777924
137337,0,0.0014481524498676783
137338,0,0.003274181981332339
137339,0,0.001563081447661987
137340,0,0.000728097127399391
137341,0,0.0006188238221104704
137342,0,0.0009469200317198297
137343,0,0.0035178624731324938
137344,0,0.00391904861729403
137345,0,0.0016693702283224084
137346,0,0.006172923349227296
137347,0,0.005542688190295293
137348,0,0.0027458438883150357
137349,0,0.0015973212926102024
137350,0,0.001438483474701609
137351,0,0.007250874339320165
137352,0,0.0017326554167833674
137353,0,0.003980419502105751
137354,0,0.0005208391602149635
137355,0,0.0011874836221332852
137356,0,0.000420638177733281
137357,0,0.001137616525294912
137358,0,0.0005423361028089096
137359,0,0.001549398267802022
137360,0,0.004209820122915921
137361,0,0.0012820515049699703
137362,0,0.0023086541579011165
137363,0,0.0011037459456497368
137364,0,0.004598483787836754
137365,0,0.0006737091034548737
137366,0,0.0046113638872189435
137367,0,0.022426297781916085
137368,0,0.0011961771693625252
137369,0,0.0027666944129947405
137370,0,0.0007187311999147385
137371,0,0.00625594962068748
137372,0,0.0015754810879272788
137373,0,0.002734505247004153
137374,0,0.0007935258334099963
137375,0,0.0012382336854438213
137376,0,0.001687291207686133
137377,0,0.0004210505755957419
137378,0,0.002155162274968772
137379,1,0.9950755584460955
137380,0,0.012118975685168355
137381,0,0.0011004659413983938
137382,0,0.0006173596528071514
137383,0,0.0022704491205933334
137384,0,0.002696756638761313
137385,1,0.9859649092073307
137386,0,0.0005877013547681026
137387,0,0.00023097937216549766
137388,0,0.0007512125257025223
137389,0,0.0013983705674623858
