Id,SalePrice
1766,190895.99346523808
1767,212701.59370538517
1768,141847.4960477868
1769,159417.52250210728
1770,155867.34068393338
1771,124368.16092169835
1772,133442.4228708073
1773,115646.12505966923
1774,144899.7260272844
1775,134300.47740503415
1776,136641.71662640394
1777,105533.43885185389
1778,141291.43022709677
1779,114940.58287528597
1780,185966.1696348715
1781,121657.1357362502
1782,69635.0852776932
1783,139362.79766864816
1784,95029.19970458077
1785,139930.73516617357
1786,153699.34755176015
1787,174426.7810828972
1788,50165.31936389439
1789,102270.82515681614
1790,44403.61505245263
1791,214830.626074276
1792,161699.71325327372
1793,132940.2531565197
1794,166614.6935789019
1795,127206.47509121627
1796,144346.09916107883
1797,142274.27064845402
1798,124583.3252849108
1799,97673.72450875622
1800,133625.33160152545
1801,114257.4008709222
1802,151554.4278370699
1803,162399.20950584495
1804,124650.25290727711
1805,139016.4602220514
1806,132508.04386940712
1807,164599.53684165393
1808,129283.62767659593
1809,128309.977556308
1810,146835.27291192187
1811,93447.27624597118
1812,106091.40893132026
1813,123308.87157203062
1814,91228.06298787666
1815,33120.99781394942
1816,98078.11034143162
1817,111967.4844399291
1818,173945.42158972353
1819,136612.20935614855
1820,52272.28326505324
1821,130847.20012858679
1822,156617.68159376812
1823,44417.33890778094
1824,149189.7241272607
1825,150354.52364372084
1826,97858.27065358865
1827,103926.17422650466
1828,131767.7204375656
1829,152435.30715880962
1830,146464.42425540133
1831,153363.68144715752
1832,79132.26804384521
1833,149356.8319097124
1834,117531.90757878948
1835,115458.34960331113
1836,126391.35962751941
1837,72815.84750047555
1838,106205.50280219447
1839,104063.2427788638
1840,154338.09826993628
1841,127943.96282430697
1842,86406.16181329523
1843,123534.39857863469
1844,141312.17535777416
1845,158026.7297259817
1846,150662.28486674567
1847,188187.67920161065
1848,29814.361472382414
1849,123271.21586094121
1850,110847.2412351438
1851,140817.05272101134
1852,123837.12815828947
1853,117231.99290873692
1854,168162.5658636035
1855,151808.76706111236
1856,223980.833199839
1857,145244.6337764238
1858,160032.06197974607
1859,120488.04513645629
1860,142789.19316899043
1861,119343.46443205247
1862,298725.4755251809
1863,297153.22250913957
1864,297168.0778108743
1865,351344.07092424075
1866,356806.44893615437
1867,228310.94554788317
1868,288299.08969709586
1869,211802.38174083323
1870,222189.44184337973
1871,271660.2125245593
1872,181631.08711902134
1873,229275.1480498312
1874,150550.34213904437
1875,202219.97060784965
1876,191457.2734727855
1877,204707.68924739992
1878,209524.5018095134
1879,116411.22134556812
1880,124976.50522066676
1881,239152.54498060854
1882,244312.5353296969
1883,191442.92283025355
1884,204188.2273591502
1885,251178.3276935626
1886,289110.3536262662
1887,223563.65855808352
1888,261807.01457916718
1889,173051.27240362565
1890,104082.36768862515
1891,144540.47625512021
1892,85686.9825833007
1893,128594.26924253206
1894,114197.4332724216
1895,133285.8572055226
1896,118905.5090335701
1897,100373.14858483971
1898,113214.52716205223
1899,165383.88879807643
1900,160390.02166559806
1901,168523.0894431313
1902,159107.13269489657
1903,234134.69303657164
1904,169501.4675907896
1905,195755.8530695139
1906,153202.01398940885
1907,213928.48255077674
1908,124091.44761545565
1909,149884.60767393964
1910,131874.4138753434
1911,223695.82691431078
1912,293251.10541037854
1913,166275.0528763658
1914,64667.23769613859
1915,323554.428612502
1916,35868.800203888444
1917,240697.5910947744
1918,139154.17251669854
1919,160240.3034175427
1920,156541.58210328422
1921,382332.3435568335
1922,343059.31757769216
1923,219009.07909916528
1924,212659.09972016403
1925,216240.0403383161
1926,374876.77547179733
1927,126173.67953304073
1928,152519.7696509104
1929,106440.72265434981
1930,128647.74320202389
1931,129425.54370779636
1932,131776.35971978656
1933,195510.7695790652
1934,176931.664287758
1935,164998.90573556063
1936,198251.57589736622
1937,172821.0979065742
1938,170985.41428889442
1939,250332.90180951834
1940,201115.41421423334
1941,170907.40035460878
1942,176067.14721899343
1943,225631.72015637477
1944,360322.2190301654
1945,378060.59620031895
1946,132579.47787499818
1947,330773.1617300432
1948,161715.6827200788
1949,245478.1407709377
1950,193718.96057016513
1951,229190.46029260493
1952,203546.8675059178
1953,171736.7615274672
1954,191459.42186478584
1955,130045.47028694426
1956,274954.8804900895
1957,147918.5319399484
1958,277753.76971461566
1959,143290.77587445773
1960,95016.82559367936
1961,124070.47925275523
1962,97864.74367923907
1963,113844.37026960452
1964,103074.85922355445
1965,139407.16363638188
1966,138176.1957446962
1967,294856.89614947117
1968,407523.91130886564
1969,386653.9763613123
1970,399530.6162780225
1971,456181.43058716715
1972,365369.0605517049
1973,293853.73342477856
1974,342789.04057170363
1975,457244.6659064951
1976,281425.7705274964
1977,369425.7156351316
1978,346067.13735182874
1979,305638.8987468984
1980,200039.71720619977
1981,341117.4782389639
1982,215849.41029252505
1983,201847.89707872627
1984,191694.40711183858
1985,239841.15331301632
1986,215009.92314596433
1987,198796.56024521962
1988,178682.01253354352
1989,199110.57126467075
1990,216080.00344717354
1991,222917.24188684364
1992,229744.4660313997
1993,180067.11752275797
1994,241011.34540097395
1995,184937.58913021986
1996,291053.59487091587
1997,336144.7074658164
1998,305198.5277875546
1999,303326.1814214189
2000,318363.56829732144
2001,282575.6239871733
2002,259176.26938823488
2003,246001.52563704364
2004,270433.5748377048
2005,245829.58773112466
2006,211010.1945890745
2007,247991.8570350917
2008,211204.73327825463
2009,205829.15749221563
2010,201635.71893725166
2011,150759.07231495157
2012,185067.1939630356
2013,170286.08232483527
2014,178834.63113595897
2015,194780.98984467814
2016,193263.72688528456
2017,194411.43435178197
2018,122089.15028056997
2019,140652.31304402166
2020,93826.39937632006
2021,96673.34605028087
2022,180603.19364772417
2023,146425.5149386879
2024,292296.5729007346
2025,354970.86395890056
2026,168001.80567989152
2027,153089.5195639086
2028,165610.76614259213
2029,164790.79449396327
2030,259778.0375237104
2031,249453.0285002138
2032,274803.85629435314
2033,256141.52641765247
2034,182891.08894988277
2035,223144.1500336391
2036,206583.22558398868
2037,209309.2142372324
2038,325931.87176183413
2039,230056.36501886416
2040,312821.0346808342
2041,296516.2388752585
2042,212727.99873426353
2043,176754.94710439295
2044,191375.67695735273
2045,191701.4880563319
2046,139013.31247928183
2047,148203.39055177174
2048,145706.96711792203
2049,138427.52049610807
2050,173981.8551827081
2051,112937.27388239448
2052,129242.56088345317
2053,145497.05725028412
2054,72508.48257932854
2055,157980.01653120088
2056,152101.491786707
2057,106443.42969644473
2058,210948.9825788575
2059,122124.42247577102
2060,174155.4829351281
2061,189635.18994698505
2062,123104.48230146698
2063,112690.6130105415
2064,124401.78764100306
2065,114856.73347907633
2066,166581.99898422696
2067,133486.4831201826
2068,142104.52366219158
2069,82195.38657175889
2070,106156.81840934485
2071,88087.25772950624
2072,147460.68675256992
2073,131277.45438406675
2074,156547.86540741083
2075,159534.61414242082
2076,127901.3231974638
2077,151237.11617716154
2078,123851.6696181212
2079,139358.31013042037
2080,117742.35296923229
2081,125986.3388377847
2082,145854.13368190033
2083,148068.23519973297
2084,99363.09785332253
2085,114720.54894624143
2086,146803.16716744358
2087,132180.72853106508
2088,91086.31151420782
2089,75270.11150372577
2090,134413.96183372548
2091,77348.23702740698
2092,130444.6113438614
2093,156176.74326655632
2094,120115.66552473205
2095,118576.2345144944
2096,87115.46833172196
2097,96978.65387032967
2098,157389.74984471887
2099,34404.1473248587
2100,82160.02475174029
2101,104321.22259915314
2102,144858.36342508136
2103,91953.38857028713
2104,139020.81692633164
2105,141755.0169094174
2106,28428.145923602133
2107,208707.68979793496
2108,121320.85322963342
2109,103116.17972653286
2110,118639.85972049773
2111,160449.73482763892
2112,135445.84398725815
2113,125650.0637575555
2114,121053.14622335092
2115,164791.10975684167
2116,119373.65483024323
2117,145346.3745982076
2118,122727.261723236
2119,109547.1865924005
2120,119017.16644829113
2121,94799.77320758364
2122,103427.35126397951
2123,86990.74522882525
2124,183321.248549739
2125,137922.32516159277
2126,153934.69008927295
2127,171711.49998626264
2128,146745.15375053382
2129,100618.02989906647
2130,139276.39179335634
2131,150779.61772522074
2132,105094.10764240386
2133,128405.80018520159
2134,115177.31862942137
2135,107603.37680237983
2136,39017.3091878432
2137,122343.54826518186
2138,142455.75570976283
2139,147438.01082111933
2140,139772.7153133308
2141,172784.20870648904
2142,125864.45138606199
2143,144605.98329404273
2144,112135.82911904661
2145,145642.20227776942
2146,192070.35647108933
2147,144045.48741329004
2148,143938.80041037215
2149,150758.71756777389
2150,227299.79307286293
2151,128383.32834365232
2152,168865.1374308504
2153,193586.7699285725
2154,100312.35982194316
2155,139049.4100869431
2156,263986.0144714031
2157,227377.2159392315
2158,238197.585425557
2159,234768.71423348322
2160,181900.0629611832
2161,239076.89256671426
2162,366448.7288371181
2163,345377.8983331638
2164,247452.37712376958
2165,201385.8835221539
2166,160783.02398746734
2167,225191.85315852976
2168,185658.81943902568
2169,193750.2911281775
2170,209246.01804570173
2171,160827.4202515903
2172,135605.6680735034
2173,171522.3649726684
2174,221868.32154221128
2175,264263.02329080214
2176,303920.2855601085
2177,235467.9187226392
2178,219619.17045964175
2179,145878.94412893392
2180,226437.76448204412
2181,195003.14029076183
2182,216813.17204724828
2183,194258.14849354458
2184,126515.25174065628
2185,140721.15400089632
2186,139657.6004547935
2187,150266.8318811912
2188,156876.81312217537
2189,320444.8448471346
2190,68759.55789874222
2191,60194.993022918134
2192,67916.55742334171
2193,117649.83692661814
2194,97512.02139766279
2195,79691.26370617279
2196,118311.97057174637
2197,97508.9739535655
2198,159196.03289581116
2199,185093.10944336915
2200,146317.83736753854
2201,147890.4281607321
2202,200033.31308424642
2203,147595.60531230227
2204,169298.72987719745
2205,125955.04763391726
2206,152949.75922211926
2207,216398.79963763818
2208,239907.15814556018
2209,216370.22998260305
2210,126756.52353833926
2211,120107.30208782965
2212,123643.76315914751
2213,106864.2927761828
2214,157303.01356036897
2215,99379.7418558544
2216,146499.22301430246
2217,56842.28896433028
2218,90155.29616262375
2219,76682.37213440929
2220,54527.37869618923
2221,324266.01857607317
2222,305290.265524209
2223,285046.2136378613
2224,221266.15516132
2225,129844.45773499034
2226,181443.28895589913
2227,206822.78944013428
2228,293680.93687104835
2229,235226.29731588485
2230,155144.09494122578
2231,207837.45926955942
2232,176799.63105740002
2233,176943.88514467698
2234,257254.45073641388
2235,238436.66908548586
2236,247019.87000036225
2237,305922.56105467165
2238,213522.86176062207
2239,124779.89877307336
2240,168325.4246920832
2241,139463.93667779787
2242,126934.95269497871
2243,131613.07510365103
2244,104380.65558564328
2245,118396.95350809256
2246,135540.66160309705
2247,125947.21091269283
2248,122537.72865199676
2249,117412.06558516658
2250,128924.02206947446
2251,110796.593687299
2252,179047.2089701022
2253,169204.980224147
2254,177257.45732298662
2255,194986.72366046623
2256,177837.09911125747
2257,211590.14172645568
2258,153886.3876743105
2259,170780.38942725837
2260,161685.06979006893
2261,218422.41945941752
2262,233540.92387434858
2263,360028.4129342255
2264,399520.4346352787
2265,177472.18399908365
2266,306167.28715063026
2267,361066.7963866354
2268,409566.422866044
2269,153979.34840123504
2270,193315.97605186293
2271,207900.7040301216
2272,209324.8482445876
2273,154351.1946991805
2274,177590.84807915025
2275,146617.68652169153
2276,193048.65918895634
2277,190349.87607839677
2278,157596.15914542926
2279,127877.14396834702
2280,107131.39785306666
2281,165111.3627620241
2282,173105.00161982994
2283,117867.56119502423
2284,133772.90135263884
2285,134397.4809056329
2286,113612.00049911969
2287,380951.5693670901
2288,290763.40226756426
2289,325164.5317508854
2290,413129.7395670692
2291,341785.14654644986
2292,411117.7283394061
2293,429957.37202912406
2294,386979.0484533862
2295,424020.52786051936
2296,253508.56642296072
2297,365885.9264837976
2298,367469.67195583426
2299,354978.0318169533
2300,325791.50524042855
2301,324278.1745599373
2302,257105.3415984451
2303,247234.3261401985
2304,242391.5789068326
2305,205059.91350505827
2306,206599.11381444387
2307,214297.5415806052
2308,223909.26687239256
2309,307016.33503902843
2310,200829.21479489031
2311,219166.12900025275
2312,177105.7594130383
2313,177565.08916041968
2314,175092.89114416987
2315,178134.37538444262
2316,205140.84729588564
2317,187378.63151668382
2318,176304.1497310127
2319,180508.310994927
2320,177227.37933539803
2321,250801.81272536336
2322,188414.53845647225
2323,203890.38004760497
2324,202212.65272686596
2325,206585.93892212663
2326,193652.02799528014
2327,204046.4875252217
2328,224983.24635410676
2329,188407.2527728835
2330,182860.19666840686
2331,322778.0460016486
2332,398193.7235739357
2333,319595.0594773882
2334,276879.8666323457
2335,308933.96586342924
2336,310754.99722276593
2337,199063.10090811443
2338,249256.95406272687
2339,228008.00318654752
2340,375681.95325732336
2341,209973.40553427456
2342,236751.5982911241
2343,227554.03737973675
2344,233368.80841930874
2345,229205.210365207
2346,205977.46978824795
2347,194513.58646812272
2348,235745.9303204551
2349,184321.54314586977
2350,308238.7223663812
2351,263626.75520193786
2352,243877.01624009825
2353,252873.80489961838
2354,141856.26028340816
2355,159307.72878893558
2356,163312.80357920163
2357,192787.2875829771
2358,195701.371252686
2359,121944.47641741043
2360,114084.75284852707
2361,147113.31780868527
2362,252079.33589468704
2363,156307.9655361117
2364,188965.26617893708
2365,217377.64287200946
2366,182632.43320492053
2367,202381.4132640966
2368,218122.64884342955
2369,196456.9902467105
2370,166578.69581473325
2371,158868.60632821274
2372,194615.67558278644
2373,288481.82592895755
2374,307473.66771950165
2375,259297.4689784915
2376,286448.59658699547
2377,322948.72729619546
2378,151675.66535647702
2379,228170.54535366758
2380,154155.85095639408
2381,169726.14030694225
2382,218551.16927406198
2383,195352.32641729788
2384,233934.11498298074
2385,161434.44761038234
2386,128692.27701673943
2387,125391.4435260078
2388,110109.06085441781
2389,118474.36161548967
2390,145633.63302111952
2391,132392.4486813584
2392,111567.84814879848
2393,166661.01752873202
2394,142035.821655478
2395,209914.97201346495
2396,145740.823796645
2397,212145.12666275742
2398,121681.00164027273
2399,63445.78905206853
2400,59239.94581754408
2401,129705.047274574
2402,133659.53359242994
2403,138332.55917165725
2404,143100.15840916042
2405,161466.29686753
2406,136841.04548464707
2407,124416.58004476094
2408,154948.5156287903
2409,105887.58105113593
2410,185121.3868572551
2411,109455.70642180162
2412,160858.9213496061
2413,121573.96398671361
2414,167424.4679354418
2415,127315.77584865087
2416,128918.99213262816
2417,134810.68318262463
2418,132975.69791403317
2419,121038.04973217721
2420,117534.25340170067
2421,139004.01502059633
2422,100946.70024230322
2423,118519.75110778143
2424,152189.92841737412
2425,216997.44645493288
2426,126390.63323203125
2427,126091.1211806298
2428,190234.82025810768
2429,103147.20681148722
2430,136053.35402120987
2431,107385.26740780078
2432,143039.80752349028
2433,153150.822495076
2434,144252.4301908998
2435,156570.38922520392
2436,122657.6053859463
2437,97380.69783591326
2438,112875.84999694907
2439,104143.63667234575
2440,127545.65223403403
2441,106228.89420484402
2442,96333.05906331734
2443,142351.24518736338
2444,112643.88502101651
2445,85173.83601358137
2446,134912.76569157618
2447,196149.54086287256
2448,143210.633353225
2449,116565.49496737811
2450,151391.0557975222
2451,113153.99897380636
2452,198832.43609678771
2453,97339.9697273099
2454,108008.39615023765
2455,115302.00146566192
2456,148819.0001521022
2457,124895.41968301527
2458,138400.20821407827
2459,110741.13325351977
2460,157200.8780286796
2461,138744.25008653812
2462,134107.14935949707
2463,135608.63670447457
2464,175180.13333679008
2465,136784.39727346916
2466,123537.90064720149
2467,154250.61806225087
2468,79942.09450283638
2469,72883.03053441818
2470,211061.32512159948
2471,223962.91426362668
2472,169129.7590937204
2473,108367.8114497964
2474,69924.74510142312
2475,212617.66401277063
2476,92414.95003867628
2477,102912.84890886178
2478,140301.6402456888
2479,107935.40861694988
2480,150563.25751437087
2481,127267.35447408572
2482,121540.30866626004
2483,99834.34960403031
2484,123890.48029148336
2485,134181.82100003783
2486,149662.81441101496
2487,193500.59445907583
2488,163101.50474878578
2489,164103.25030669826
2490,141170.63001165606
2491,105275.30434416188
2492,195077.51234925375
2493,160244.65433941942
2494,153793.96917838615
2495,92869.974982644
2496,227246.75865778123
2497,155509.06864126056
2498,108322.55176328117
2499,75207.5586734635
2500,110179.86499310238
2501,142763.71196545992
2502,146447.38087772205
2503,90975.60877014513
2504,173241.93727982388
2505,223978.98127234238
2506,246000.34921569098
2507,262124.50612699572
2508,246188.4267842073
2509,216511.19425230916
2510,209699.25187670486
2511,181795.09389039793
2512,225884.8728382328
2513,225550.08171280305
2514,273398.1249875905
2515,141780.42875556153
2516,170700.6004399158
2517,143781.73079771554
2518,152345.8315957759
2519,237722.0983266555
2520,209236.93297870352
2521,193078.72990832577
2522,219631.052994049
2523,116477.0216378386
2524,125535.41489922247
2525,123458.58790119804
2526,138309.48181348963
2527,113740.32439766027
2528,122820.48576095453
2529,158363.10020270597
2530,128963.50758160421
2531,264517.0450697571
2532,222338.82814831426
2533,200067.24210291207
2534,247677.09524989733
2535,272837.56891686586
2536,228559.63877813923
2537,240371.5359531756
2538,183757.43512339285
2539,198221.65192001368
2540,178405.67035604262
2541,187950.43518836677
2542,167841.45738167554
2543,124655.8951996833
2544,110844.32105454685
2545,131314.5037410059
2546,127773.02351721314
2547,151200.15684679916
2548,168660.06148102172
2549,149573.9061375852
2550,599744.6838306229
2551,154759.01816692777
2552,138473.41188486354
2553,57270.75976383852
2554,89657.52113393287
2555,96807.85067343207
2556,81296.19437787277
2557,111441.56438507544
2558,176127.764480097
2559,130910.4879698791
2560,155093.404556725
2561,148577.06915565356
2562,150986.54759508354
2563,149520.79563934417
2564,211340.54414866914
2565,160225.93735451714
2566,149994.6557910307
2567,124876.50080487036
2568,198304.5398239452
2569,197532.3361150107
2570,126684.90233675651
2571,181946.15205924737
2572,170343.8932132999
2573,208537.15806107275
2574,294077.4219633207
2575,139274.6920953879
2576,129323.441854089
2577,160756.94977783476
2578,84598.31934563973
2579,29834.15002534137
2580,103654.23689509604
2581,131664.93886166776
2582,136561.24143021082
2583,279611.24231070175
2584,157258.30588473432
2585,183059.77086229483
2586,213351.29710555595
2587,195223.7062846403
2588,139853.9600985034
2589,148241.7220959212
2590,206904.70947160065
2591,261811.30067344807
2592,208851.23449817186
2593,247864.10271292942
2594,170545.18954271867
2595,221244.93201963225
2596,287634.43678540445
2597,204996.87115967122
2598,280487.93819804885
2599,352467.3452263131
2600,184799.08006159958
2601,159311.60604260964
2602,73186.27961516441
2603,93892.23397982214
2604,82180.99240623445
2605,74374.9921919757
2606,125818.48966724702
2607,227724.51652313513
2608,206149.57257763587
2609,169341.61090014788
2610,104207.48575564414
2611,132105.77298643655
2612,153820.97294179874
2613,126707.86792145243
2614,114225.1765659871
2615,156498.4183375868
2616,156122.4521062306
2617,198999.7909765026
2618,237316.4815405881
2619,206705.14202687287
2620,186358.31528541748
2621,170640.39323224284
2622,180609.047182569
2623,228744.46606102207
2624,264126.5922852317
2625,261638.3221963143
2626,166630.9205088496
2627,168383.9198570914
2628,420806.98862423236
2629,461977.0747947439
2630,354070.69418202626
2631,419907.7554922028
2632,381344.7589912791
2633,302583.81788909
2634,402748.9599252291
2635,152053.7409493129
2636,183817.12351660902
2637,218956.73504112219
2638,260893.57143560715
2639,185061.2806509293
2640,150343.33143307205
2641,97993.42122075637
2642,173509.61508791277
2643,117058.28219010521
2644,117119.40382312346
2645,115835.76934907793
2646,97536.605960938
2647,117721.01718810183
2648,138328.8673038367
2649,158902.57099138328
2650,132080.28248588525
2651,136238.34925394238
2652,371823.2188104369
2653,253458.9085679523
2654,269815.52315397153
2655,402401.948602897
2656,324330.23284688755
2657,347948.66094550496
2658,319533.7276758175
2659,335146.1940852686
2660,343919.83972242277
2661,354788.734858402
2662,382110.4012217388
2663,272498.3730206097
2664,299182.3851223404
2665,328531.00386714423
2666,291418.37188613473
2667,177549.2303642343
2668,186656.3812945006
2669,183012.0390948418
2670,267362.2945430118
2671,188158.22709456275
2672,190177.65709254454
2673,201480.2542568798
2674,202780.19123131732
2675,179893.67776464616
2676,200395.04095853388
2677,199310.2038744585
2678,246020.2001668436
2679,280405.87415192084
2680,293372.5747158469
2681,411868.2931727843
2682,320053.44163224066
2683,484943.921630951
2684,330239.51614951924
2685,329722.55535980605
2686,241568.3213538522
2687,283129.89275542705
2688,213411.95378916294
2689,200461.13412731086
2690,363730.21626623516
2691,193210.16023898058
2692,149919.2257496583
2693,195485.19218994665
2694,148127.68044640785
2695,196817.54980144725
2696,186253.25261768026
2697,183344.08931670035
2698,208710.6654243715
2699,163507.5168728735
2700,142693.54083849504
2701,156560.82088087883
2702,118827.30950556249
2703,154142.25791212806
2704,140626.56637495133
2705,110651.9450079092
2706,101289.49219465326
2707,132403.4642933585
2708,120564.9391108507
2709,112077.04673463537
2710,134413.21452659415
2711,277506.46343697654
2712,387791.1145739107
2713,167800.8651206253
2714,152565.29697149937
2715,164681.68679084152
2716,147585.5566576657
2717,196881.4511030214
2718,221258.89130499717
2719,127239.86521368055
2720,188674.5942209114
2721,138437.01943272044
2722,172352.56651767174
2723,157354.6636019724
2724,134962.44280862872
2725,124804.80298018437
2726,133017.56757806527
2727,162435.7568654251
2728,180907.42042791753
2729,144084.8033135484
2730,138934.3308929313
2731,132140.70812920283
2732,134856.22803832503
2733,162607.53608971034
2734,147447.80821511403
2735,137113.92006047798
